xml filename,htm filename,Sanskrit Filename,Tibetan Filename,d_ref,CBETA number,Remarks Chinese translation,Full title of the text,Additional information,Author,author_id,GRETIL/DSBC Link,Reconstructed,Edition on Archive,DSBC
sa_kSemendra-pratItyasamutpAdAvadAna.xml,kbavk75u.htm,K10kbavk75u,,,,Not found.,Pratītyasamutpādāvadāna,from the Bodhisattvāvadānakalpalatā (Avadāna 75),Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/kbavk75u.htm,,,
sa_kSemendra-sudhanakinnaryavadAna.xml,kbavk64u.htm,K10kbavk64u,,,,Not found.,Sudhanakinnaryavadāna,from the Avadānakalpalatā (Avadāna 64),Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/kbavk64u.htm,,,
sa_kSemendra-garbhAvakrAntyavadAna.xml,kbavk10u.htm,K10kbavk10u,,,,Not found.,Garbhāvakrāntyavadāna,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/kbavk10u.htm,,,
sa_kaThinAvadAna.xml,kathinau.htm,K10kathinau,,,,Not found.,Kaṭhināvadāna,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/kathinau.htm,,,
sa_jJAnAlokAlaMkArasUtra.xml,jnalokau.htm,K10jnalokau,K10D0100_H0103,D0100,"T12n0357, T12n0358, T12n0359",,"Jñānālokālaṃkāra sūtra [Sarvabuddhaviṣayāvatārajñānālokālaṃkāra nāma mahāyānasūtra, Sarvabuddhaviṣayāvatārajñānalokālaṃkārasūtra]",,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/jnalokau.htm,,,
sa_ekottarAgamafragments.xml,ekottaru.htm,K10ekottaru,,,T02n0125,,Ekottarāgama [Ekottarāgamasūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ekottaru.htm,,,
sa_devatAsUtra-and-alpadevatAsUtra.xml,dvtasutu.htm,K10dvtasutu,,,T15n0592,,Devatāsūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dvtasutu.htm,,,
sa_dvAviMzatyavadAnakathA.xml,dvavims_tu.htm,K10dvavims_tu,,,,Not found.,Dvāviṃśatyavadānakathā,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dvavims_tu.htm,,,
sa_divyAvadAna.xml,divyav_u.htm,K10divyav_u,,,,Not found.,Divyāvadāna,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/divyav_u.htm,,https://archive.org/search.php?query=Divy%C4%81vad%C4%81na,
sa_zArdUlakarNAvadAna.xml,divav33u.htm,K10divav33u,,,,Not found.,Śārdūlakarṇāvadāna,from the Divyāvadāna (Avadāna 33),,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/divav33u.htm,,https://archive.org/search.php?query=%C5%9A%C4%81rd%C5%ABlakar%E1%B9%87%C4%81vad%C4%81na,
sa_azokAvadAna.xml,divav29u.htm,K10divav29u,,,T50n2042,Is this the correct translation? T50 sounds rather high to us.,Aśokāvadāna,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/divav29u.htm,,https://archive.org/search.php?query=A%C5%9Bok%C4%81vad%C4%81na,y
sa_dazabalasUtra-1-4.xml,dbsu1-4u.htm,K10dbsu1-4u,,,"T17n0780, T17n0781",,Daśabalasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dbsu1-4u.htm,,,
sa_vimalakIrtinirdezasUtra.xml,bsu061_u.htm,K10bsu061_u,K10D0176_H0177,D0176,"T14n0474, T14n0475, T14n0476, T14n0477, T14n0478, T14n0479",,Vimalakīrtinirdeśasūtra [Vimalakīrtinirdeśa],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu061_u.htm,,https://archive.org/details/in.ernet.dli.2015.345763,y
sa_saMghATasUtra.xml,bsu045_u.htm,K10bsu045_u,K10D0102_H0105,D0102,T13n0423,,Saṃghāṭa Sūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu045_u.htm,,,y
sa_triskandhasUtra.xml,bsu039_u.htm,K10bsu039_u,,,,Not found.,Triskandhasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu039_u.htm,,,y
sa_sAgaranAgarAjaparipRcchAmahAyAnasUtra.xml,bsu038_u.htm,K10bsu038_u,K10D0155_H0156,D0155,"T15n0598, T15n0599, T15n0601",,Sāgaranāgarājaparipṛcchā Nāma Mahāyānasūtra [Sāgaranāgarājaparipṛcchāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu038_u.htm,,,y
sa_sarvatathAgatAdhiSThAnavyUhasUtra.xml,bsu037_u.htm,K10bsu037_u,K10D0098=D0721_H0099,"D0098, D0721",,Not found.,Sarvatathāgatādhiṣṭhānavyūhasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu037_u.htm,,,y
sa_saddharmapuNDarIkasUtra.xml,bsu036_u.htm,K10bsu036_u,K10D0113_H0116,D0113,"T09n0262, T09n0263, T09n0264, T09n0265",,Saddharmapuṇḍarīkasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu036_u.htm,,,y
sa_samAdhirAjasUtra.xml,bsu034_u.htm,K10bsu034_u,K10D0127_H0129,D0127,"T15n0639, T15n0640, T15n0641",,Samādhirājasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu034_u.htm,,https://archive.org/search.php?query=Sam%C4%81dhir%C4%81jas%C5%ABtra,y
sa_sukhAvatIvyUhasaMkSiptamAtRkA.xml,bsu032_u.htm,K10bsu032_u,,,T12n0366,"T11n0310(5), T12n0360, T12n0361, T12n0362, T12n0363, T12n0364 and T12n0367 refer to the Sukhāvatīvyūha(sūtra), i.e., vistaramātṛkā.",Sukhāvatyamṛtavyūha [Sukhāvatī(amṛta)vyūhasūtra] aka the Smaller Sukhāvatīvyūha,saṃkṣiptamātṛkā,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu032_u.htm,,https://archive.org/search.php?query=Sukh%C4%81vat%C4%ABvy%C5%ABha,y
sa_zAlistambasUtra.xml,bsu031_u.htm,K10bsu031_u,K10D0210_H0211,D0210,"T16n708, T16n0709, T16n0710, T16n0711, T16n0712",,Śālistambasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu031_u.htm,,,y
sa_pratItyasamutpAdamahAyAnasUtra.xml,bsu026_u.htm,K10bsu026_u,K10D0212=D0520=D0980_H0213,"D0212, D0520, D0980",,Not found.,Pratītyasamutpādamahāyānasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu026_u.htm,,,y
sa_nairAtmyaparipRcchAmahAyAnasUtra.xml,bsu025_u.htm,K10bsu025_u,K10D0173_H0174,D0173,,Not found.,Nairātmyaparipṛcchāmahāyānasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu025_u.htm,,,y
sa_mahAsaMnipAtaratnaketudhAraNIsUtra1-610-11.xml,bsu024_u.htm,K10bsu024_u,K10D0138_H0140,D0138,T13n0402,"I'm not entirely certain whether the Ratnaketuparivarta is included in the Mahāsaṃnipāta (C. 大方等大集經, T13n0397).","Mahāsannipātaratnaketudhāraṇīsūtra [Ratnaketuparivarta, Ratnaketudhāraṇīsūtra]",,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu024_u.htm,,,y
sa_madhyamakazAlistambasUtra.xml,bsu023_u.htm,K10bsu023_u,K10D0210_H0211,D0210,,Not found.,Madhyamakaśālistambasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu023_u.htm,,,y
sa_lalitavistara.xml,bsu022_u.htm,K10bsu022_u,K10D0095_H0096,D0095,"T03n0186, T03n0187",,Lalitavistara [Lalitavistarasūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu022_u.htm,,https://archive.org/search.php?query=Lalitavistara,y
sa_saddharmalaGkAvatArasUtra.xml,bsu021_u.htm,K10bsu021_u,K10D0107_H0110,D0107,"T16n0670, T16n0671, T16n0672",,Saddharmalaṅkāvatārasūtra [Laṅkāvatārasūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu021_u.htm,,,y
sa_kAraNDavyUha.xml,bsu019_u.htm,K10bsu019_u,K10D0116_H0119,D0116,T20n1050,,Kāraṇḍavyūha Sūtra [Avalokiteśvaraguṇa-Kāraṇḍavyūha(sūtra)],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu019_u.htm,,https://archive.org/search.php?query=K%C4%81ra%E1%B9%87%E1%B8%8Davy%C5%ABha,y
sa_karuNApuNDarIkasUtra.xml,bsu018_u.htm,K10bsu018_u,K10D0112_H0115,D0112,"T03n0157, T03n0158",,Sarvajñatākāradhāraṇī [Karuṇāpuṇḍarīka(sūtra)],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu018_u.htm,,,y
sa_caturdharmanirdezasUtra.xml,bsu013_u.htm,K10bsu013_u,,,,Not found.,Āryacaturdharmanirdeśasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu013_u.htm,,,y
sa_bhavasaMkrAntisUtra.xml,bsu010_u.htm,K10bsu010_u,K10D0226_H0227,D0226,"T14n0575, T14n0576, T14n0577",,Bhavasaṅkrāntisūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu010_u.htm,,,y
sa_maitreyavyAkaraNa-alt.xml,bsu009_u.htm,K10bsu009_u,K10Dx_H0350,,"T14n0454, T14n0455, T14n0457",,Maitreyavyākaraṇa [Maitreyavyākaraṇasūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu009_u.htm,,,y
sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra.xml,bsu008_u.htm,K10bsu008_u,,,,Not found.,Āryabuddhabalādhānaprātihāryavikurvāṇanirdeśanāma Mahāyānasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu008_u.htm,,,y
sa_ajitasenavyAkaraNa-alt.xml,bsu006_u.htm,K10bsu006_u,,,,Not found.,Ajitasenavyākaraṇa,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu006_u.htm,,,y
sa_arthavinizcayasUtra.xml,bsu005_u.htm,K10bsu005_u,K10D0317_H0321,D0317,,Not found.,Arthaviniścayasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu005_u.htm,,,y
sa_AryAnityatAsUtra.xml,bsu001_u.htm,K10bsu001_u,,,"T17n0758, T17n0801",,Āryānityatāsūtra [Anityatāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu001_u.htm,,,y
sa_AyuHparyantasUtra.xml,ayuhparu.htm,K10ayuhparu,K10D0307_H0310,D0307,,Not found.,Āyuḥparyantasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ayuhparu.htm,,,
sa_avadAnazataka.xml,avsata_u.htm,K10avsata_u,K10D0343_H0351,D0343,T04n0200,,Avadānaśataka,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/avsata_u.htm,,,
sa_anityatAsUtra.xml,anitysuu.htm,K10anitysuu,K10D0310_H0313,D0310,"T17n0758, T17n0801",,Anityatāsūtra [Āryānityatāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/anitysuu.htm,,,
sa_ahorAtravratacaityasevAnuzaMsAvadAna.xml,ahovcs_u.htm,K10ahovcs_u,,,,Not found.,Ahorātravratacaityasevānuśaṃsāvadāna,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ahovcs_u.htm,,,
sa_adbhutadharmaparyAya.xml,adbhutdu.htm,K10adbhutdu,K10D0319_H0323,D0319,"T16n0688, T16n0689",T17n0754 - I don't find this reference entirely convincing.,Adbhutadharmaparyāya [Adbhutadharmaparyāyasūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/adbhutdu.htm,,,
sa_gaNDavyUhasUtra.xml,bsu016_u.htm,K09bsu016_u,K09D0044-5_H0094-5,D0044,"T09n0278, T10n0279, T10n0293, T10n0294, T10n0295",,Gaṇḍavyūhasūtra [Gaṇḍavyūha],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu016_u.htm,,https://archive.org/details/in.ernet.dli.2015.326198,y
sa_dazabhUmikasUtra.xml,bsu014_u.htm,K09bsu014_u,,,"T10n0285, T10n0286, T10n0287",,Daśabhūmikasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu014_u.htm,,https://archive.org/details/in.ernet.dli.2015.351937/mode/2up,y
sa_kAzyapaparivartasUtra.xml,kasyparu.htm,K08kasyparu,K08D0087_H0087,D0087,"T11n0310(43), T12n0350, T12n0351, T12n0352",,Kāśyapaparivartasūtra [Kāśyapaparivarta],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/kasyparu.htm,,,
sa_guNakAraNDavyUhasUtra.xml,bsu062_u.htm,K08bsu062_u,,,,Not found.,Guṇakāraṇḍavyūhasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu062_u.htm,,,y
sa_vinayavinizcayaupAliparipRcchA.xml,bsu040_u.htm,K08bsu040_u,,,,"Not found. That is, I didn't find the references I found, i.e., T12n0325 and T24n1466, convincing enough to corespond to the Sanskrit text.",Vinayaviniścaya upāliparipṛcchā [Vinayaviniścaya upāliparipṛcchā sūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu040_u.htm,,,y
sa_rASTrapAlaparipRcchA.xml,bsu029_u.htm,K08bsu029_u,K08D0062_H0062,D0062,"T03n0170, T11n0310(18), T12n0321",,Rāṣṭrapālaparipṛcchā [Rāṣṭrapālaparipṛcchāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu029_u.htm,,,y
sa_kAzyapaparivartasUtra-alt.xml,bsu020_u.htm,K08bsu020_u,K08D0087_H0087,D0087,"T11n0310(43), T12n0350, T12n0351, T12n0352",,Kāśyapaparivartasūtra [Kāśyapaparivarta],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu020_u.htm,,,y
sa_sukhAvatIvyUha.xml,sukhvylu.htm,K07sukhvylu,K07D0049_H0049,D0049,"T11n0310(5), T12n0360, T12n0361, T12n0362, T12n0363, T12n0364 and T12n0367 refer to the Sukhāvatīvyūha(sūtra), i.e., vistaramātṛkā.",T12n0366 refers to the Sukhāvatyamṛtavyūha [Sukhāvatī(amṛta)vyūhasūtra] aka the Smaller Sukhāvatīvyūha.,Sukhāvatīvyūha,vistaramātṛkā,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sukhvylu.htm,,https://archive.org/search.php?query=Sukh%C4%81vat%C4%ABvy%C5%ABha,
sa_larger-prajJApAramitA-edchoong.xml,pplg202u.htm,K07pplg202u,,,"T05n0220, T08n0221, T08n0222, T08n0223",,"Larger Prajñāpāramitā [Pañcaviṃśatisāhasrikā Prajñāpāramitā, Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra]",,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pplg202u.htm,,,
sa_larger-prajJApAramitA.xml,pplg1__u.htm,K07pplg1__u,,,"T05n0220, T08n0221, T08n0222, T08n0223",,"Larger Prajñāpāramitā [Pañcaviṃśatisāhasrikā Prajñāpāramitā, Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra]",,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pplg1__u.htm,,,
sa_fragments-of-prajJApAramitA-texts.xml,ppfrag_u.htm,K07ppfrag_u,,,"T05n0220, T08n0221, T08n0222, T08n0223","Since I only found these references in the BDRC-List, I couldn't double-check them with any other sources.",Fragments of Prajnāpāramitā texts,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ppfrag_u.htm,,,
sa_sukhAvatIvyUhavistaramAtRkA.xml,bsu033_u.htm,K07bsu033_u,K07D0049_H0049,D0049,"T11n0310(5), T12n0360, T12n0361, T12n0362, T12n0363, T12n0364 and T12n0367 refer to the Sukhāvatīvyūha(sūtra), i.e., vistaramātṛkā.",T12n0366 refers Sukhāvatyamṛtavyūha [Sukhāvatī(amṛta)vyūhasūtra] aka the Smaller Sukhāvatīvyūha.,Sukhāvatīvyūha,vistaramātṛkā,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu033_u.htm,,https://archive.org/search.php?query=Sukh%C4%81vat%C4%ABvy%C5%ABha,y
sa_asaGga-trizatikAyAH-prajJApAramitAyAH-kArikAsaptatiH.xml,atrisatu.htm,K07atrisatu,,,T25n1514,,Triśatikāyāḥ prajñāpāramitāyāḥ kārikāsaptatiḥ [Vajracchedikāprajñāpāramitāsūtraśāstrakārikā],,Asaṅga,P6117,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/atrisatu.htm,,,
sa_vajracchedikA-prajJApAramitA-frag.xml,vchedppu.htm,K06vchedppu,K06D0016_H0018,D0016,"T05n0220(9), T08n0235, T08n0236, T08n0237, T08n0238, T08n0239",,Vajracchedikā Prajñāpāramitā [Vajracchedikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vchedppu.htm,,https://archive.org/search.php?query=Vajracchedik%C4%81%20Praj%C3%B1%C4%81p%C4%81ramit%C4%81,
sa_vajracchedikA-prajJApAramitA-gilgit.xml,vchedpgu.htm,K06vchedpgu,K06D0016_H0018,D0016,"T05n0220(9), T08n0235, T08n0236, T08n0237, T08n0238, T08n0239",,Vajracchedikā Prajñāpāramitā [Vajracchedikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vchedpgu.htm,,https://archive.org/search.php?query=Vajracchedik%C4%81%20Praj%C3%B1%C4%81p%C4%81ramit%C4%81,
sa_prajJApAramitAhRdayasUtrasaMkSiptamAtRkA.xml,bsu054_u.htm,K06bsu054_u,K12D0531=D0021_H0499=H0026,"D0531, D0021","T08n0249, T08n0250",,Prajñāpāramitāhṛdayasūtra,saṃkṣiptamātṛkā,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu054_u.htm,,,y
sa_prajJApAramitAhRdayasUtravistaramAtRkA.xml,bsu053_u.htm,K06bsu053_u,K12D0531=D0021_H0499=H0026,"D0531, D0021","T08n0251, T08n0252, T08n0253, T08n0254, T08n0255, T08n0256, T08n0257",,Prajñāpāramitāhṛdayasūtra,vistaramātṛkā,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu053_u.htm,,,y
sa_saptazatikA-prajJApAramitA.xml,bsu052_u.htm,K06bsu052_u,K06D0024=D0090_H0015,"D0024, D0090","T05n0220(7), T08n0232, T08n0233, T11n0310(46)",,Saptaśatikā prajñāpāramitā [Saptaśatikaprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu052_u.htm,,,y
sa_vajracchedikA-prajJApAramitA.xml,bsu051_u.htm,K06bsu051_u,K06D0016_H0018,D0016,"T05n0220(9), T08n0235, T08n0236, T08n0237, T08n0238, T08n0239",,Vajracchedikā Prajñāpāramitā [Vajracchedikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu051_u.htm,,https://archive.org/search.php?query=Vajracchedik%C4%81%20Praj%C3%B1%C4%81p%C4%81ramit%C4%81,y
sa_suvikrAntavikrAmiparipRcchA.xml,bsu030_u.htm,K06bsu030_u,K06D0014_H0014,D0014,"T05n0220(16), T08n0231",,"Suvikrāntavikrāmiparipṛcchā [Suvikrāntavikrāmiparipṛcchāprajñāpāramitāsūtra, Sārdhadvisāhasrikā prajñāpāramitā]",,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu030_u.htm,,,y
,bsu028pu.htm,K06bsu028pu,K06D0013_H0017,D0013,T08n0229,,Ratnaguṇasaṃcayagāthā,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu028pu.htm,,https://archive.org/search.php?query=Ratnagu%E1%B9%87asa%E1%B9%83cayag%C4%81th%C4%81,
sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan.xml,dsp1-2_u.htm,K05dsp1-2_u,K05D0011_H0013,D0011,"T09n0278(22) ???, T10n0279 ???, T10n0285 ???, T10n0286 ???, T10n0287 ???","Here all the references with a question mark are from the BDRC-list and refer to the Daśabhūmikasūtra. It seems supicious to me, but I couldn't double check it with any other sources.",Daśasāhasrikā Prajñāpāramitā,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dsp1-2_u.htm,Partially reconstructed; chapters 1 and 2 are reconstructed from the Tibetan,,
sa_aSTasAhasrikA-prajJApAramitA.xml,bsu049_u.htm,K05bsu049_u,K04D0012_H0011,D0012,"T08n0224, T08n0225, T08n0226, T08n0227, T08n0228","Perhaps even T05n0220(4) can be counted as a reference, but I can't verify it.",Aṣṭasāhasrikā Prajñāpāramitā [Aṣṭasāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu049_u.htm,,https://archive.org/search.php?query=A%E1%B9%A3%E1%B9%ADas%C4%81hasrik%C4%81%20Praj%C3%B1%C4%81p%C4%81ramit%C4%81,y
,adsp70-u.htm,K05adsp70-u,,,T05n0220,"Since I only found this reference in the BDRC-List, I couldn't double-check it with any other sources.",Aṣṭādaśasāhasrikā Prajñāpāramitā [Aṣṭādaśasāhasrikāprajñāpāramitāsūtra],Chapters 70–82,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/adsp70-u.htm,,,
sa_aSTAdazasAhasrikA-prajJApAramitA55-82.xml,adsp55-u.htm,K05adsp55-u,K03D0009-3_H0010-3,D0009,T05n0220,"Since I only found this reference in the BDRC-List, I couldn't double-check it with any other sources.",Aṣṭādaśasāhasrikā Prajñāpāramitā [Aṣṭādaśasāhasrikāprajñāpāramitāsūtra],Chapters 55–70,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/adsp55-u.htm,,,
sa_paJcaviMzatisAhasrikA-prajJApAramitA.xml,pvspl_u.htm,K03pvspl_u,,,"T05n0220, T08n0221, T08n0222, T08n0223",,Pañcaviṃśatisāhasrikā Prajñāpāramitā [Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pvspl_u.htm,,,
sa_paJcaviMzatisAhasrikA-prajJApAramitA1.xml,pspdut2u.htm,K03pspdut2u,T03D3790-1,D3790,"T05n0220, T08n0221, T08n0222, T08n0223",,Pañcaviṃśatisāhasrikā Prajñāpāramitā [Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pspdut2u.htm,,,
,psp_6-8u.htm,K03psp_6-8u,K05D0010-3_H0012-3,D0010,"T05n0220, T08n0221, T08n0222, T08n0223",,Pañcaviṃśatisāhasrikā Prajñāpāramitā VI-VIII [Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_6-8u.htm,,,
,psp_5u.htm,K03psp_5u,T03D3790-3,D3790,"T05n0220, T08n0221, T08n0222, T08n0223",,Pañcaviṃśatisāhasrikā Prajñāpāramitā V [Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_5u.htm,,,
,psp_4u.htm,K03psp_4u,T03D3790-2,D3790,"T05n0220, T08n0221, T08n0222, T08n0223",,Pañcaviṃśatisāhasrikā Prajñāpāramitā IV [Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_4u.htm,,,
,psp_2-3u.htm,K03psp_2-3u,T03D3790-2,D3790,"T05n0220, T08n0221, T08n0222, T08n0223",,Pañcaviṃśatisāhasrikā Prajñāpāramitā II-III [Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_2-3u.htm,,,
sa_paJcaviMzatisAhasrikA-prajJApAramitA1-8.xml,psp_1u.htm,K03psp_1u,T03D3790-1,D3790,"T05n0220, T08n0221, T08n0222, T08n0223",,Pañcaviṃśatisāhasrikā Prajñāpāramitā I [Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_1u.htm,,,
,sspp2_4u.htm,K02sspp2_4u,K02D0008-5_H0009-5,D0008,,"Not found. ""This massive text (Skt. Śatasāhasrikā Prajñāpāramitā; Tib. Shes rab kyi pha rol tu phyin pa stong phrag brgya pa or Yum 'bum pa in short) has no separate Chinese translation. It was translated into Chinese by Xuanzang 玄奘 as the first 400 fascicles of the Great Perfection of Wisdom Sutra 大品般若經 (Skt. *Mahāprajñāpāramitā-sūtra)."" (Allan Yi Ding)",Śatasāhasrikā Prajñāpāramitā II-4 [Śatasāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_4u.htm,,https://archive.org/search.php?query=%C5%9Aatas%C4%81hasrik%C4%81%20Praj%C3%B1%C4%81p%C4%81ramit%C4%81,
,sspp2_3u.htm,K02sspp2_3u,K02D0008-5_H0009-5,D0008,,"Not found. ""This massive text (Skt. Śatasāhasrikā Prajñāpāramitā; Tib. Shes rab kyi pha rol tu phyin pa stong phrag brgya pa or Yum 'bum pa in short) has no separate Chinese translation. It was translated into Chinese by Xuanzang 玄奘 as the first 400 fascicles of the Great Perfection of Wisdom Sutra 大品般若經 (Skt. *Mahāprajñāpāramitā-sūtra)."" (Allan Yi Ding)",Śatasāhasrikā Prajñāpāramitā II-3 [Śatasāhasrikāprajñāpāramitāsūtra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_3u.htm,,https://archive.org/search.php?query=%C5%9Aatas%C4%81hasrik%C4%81%20Praj%C3%B1%C4%81p%C4%81ramit%C4%81,
