title,original_link,link,notes
tārāsahasranāmastotram,तारासहस्रनामस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
tulajāṣṭakam,तुलजाष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A4%E0%A5%81%E0%A4%B2%E0%A4%9C%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
dattalīlāmaṃtra,दत्तलीला मंत्र - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B2%E0%A5%80%E0%A4%B2%E0%A4%BE_%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0,
dattātreyadvādaśaḥ nāma stotram,दत्तात्रेय द्वादशः नाम स्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A4%B6%E0%A4%83_%E0%A4%A8%E0%A4%BE%E0%A4%AE_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
devyaparādhakṣamāpanastotram,देव्यपराधक्षमापनस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%A7%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%AE%E0%A4%BE%E0%A4%AA%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
dhanalakṣmīstotram,धनलक्ष्मीस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A4%A8%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
narmadāṣṭakam,नर्मदाष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%A6%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
navanāgastotram,नवनागस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%B5%E0%A4%A8%E0%A4%BE%E0%A4%97%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
nirvāṇamañjarī,निर्वाणमञ्जरी - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A3%E0%A4%AE%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%B0%E0%A5%80,
nirvāṇaṣaṭkam,निर्वाणषट्कम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A3%E0%A4%B7%E0%A4%9F%E0%A5%8D%E0%A4%95%E0%A4%AE%E0%A5%8D,
nṛsiṃhasarasvatyaṣṭakam,नृसिंहसरस्वत्यष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A8%E0%A5%83%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9%E0%A4%B8%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
pañcamukhihanumatkavacam,पञ्चमुखिहनुमत्कवचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A4%BF%E0%A4%B9%E0%A4%A8%E0%A5%81%E0%A4%AE%E0%A4%A4%E0%A5%8D%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,
paraśurāmastotram,परशुरामस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%B6%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
puruṣasūktam,पुरुषसूक्तम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%B7%E0%A4%B8%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AE%E0%A5%8D,
prajñāvivardhanastotra,प्रज्ञाविवर्धन स्तोत्र - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A7%E0%A4%A8_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0,
prātaḥsmaraṇam,प्रात:स्मरणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A4:%E0%A4%B8%E0%A5%8D%E0%A4%AE%E0%A4%B0%E0%A4%A3%E0%A4%AE%E0%A5%8D,
brahmānucintanam,ब्रह्मानुचिन्तनम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%81%E0%A4%9A%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%A8%E0%A4%AE%E0%A5%8D,
bhūmivandanam,भूमिवन्दनम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%AE%E0%A4%BF%E0%A4%B5%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%A8%E0%A4%AE%E0%A5%8D,
manīṣāpañcakam,मनीषापञ्चकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A4%A8%E0%A5%80%E0%A4%B7%E0%A4%BE%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%95%E0%A4%AE%E0%A5%8D,
malhārīkavacam,मल्हारीकवचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A4%B2%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,
mahāmahimānvitaṃ ādityastotram,महामहिमान्वितं आदित्यस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%A4%E0%A4%82_%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
māṃgalyastavaḥ,माङ्गल्यस्तवः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%83,
mānasollāsaḥ,मानसोल्लासः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B8%E0%A5%8B%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A4%83,
rudrāṣṭakam,रुद्राष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
lakṣmīślokaḥ,लक्ष्मी श्लोकः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80_%E0%A4%B6%E0%A5%8D%E0%A4%B2%E0%A5%8B%E0%A4%95%E0%A4%83,
lakṣmīnārāyaṇastotram,लक्ष्मीनारायणस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
vilomākṣararāmakṛṣṇakāvyam,विलोमाक्षररामकृष्णकाव्यम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B2%E0%A5%8B%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%B0%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,
vedasāraśivastotram,वेदसारशिवस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%87%E0%A4%A6%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
dhanyāṣṭaka,धन्याष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
brahmajñānāvalī,ब्रह्मज्ञानावली - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80,
vairāgyapañcakam,वैराग्यपञ्चकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%B0%E0%A4%BE%E0%A4%97%E0%A5%8D%E0%A4%AF%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%95%E0%A4%AE%E0%A5%8D,
śaṃkarastotram,शंकरस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%82%E0%A4%95%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śakrādayastuti,शक्रादय स्तुति - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A6%E0%A4%AF_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF,
śaṅkaracāryāṣṭottarasahasranāmāvaliḥ,शङ्करचार्य अष्टोत्तरसहस्रनामावलिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF_%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A4%BF%E0%A4%83,
śaṅkarācāryāṣṭottaraśatanāmastotram,शङ्कराचार्याष्टोत्तरशतनामस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śanimaṃtra,शनि मंत्र - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%A8%E0%A4%BF_%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0,
śanivajrapaṃjarakavacam,शनिवज्रपंजरकवचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%9C%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%82%E0%A4%9C%E0%A4%B0%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,
śanistotram,शनिस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%A8%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śāntimantraḥ,शान्तिमन्त्रः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%83,
śābarīkavacam,शाबरीकवचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%AC%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,
śāradāpañcaratnastutiḥ,शारदापञ्चरत्नस्तुतिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF%E0%A4%83,
śāradābhujaṅgaprayātāṣṭakam,शारदाभुजङ्गप्रयाताष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%AD%E0%A5%81%E0%A4%9C%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A4%BE%E0%A4%A4%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
śāradābhujaṅgastotram,शारदाभुजङ्गस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%AD%E0%A5%81%E0%A4%9C%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śāradāstavanam,शारदास्तवनम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%A8%E0%A4%AE%E0%A5%8D,
śikṣāṣṭakam,शिक्षाष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
śivāratī,शिव आरती - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5_%E0%A4%86%E0%A4%B0%E0%A4%A4%E0%A5%80,
śivatāṇḍavastotram,शिवताण्डवस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%A4%E0%A4%BE%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śivabhujaṅgam,शिवभुजङ्गम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AD%E0%A5%81%E0%A4%9C%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%AE%E0%A5%8D,
śivamānasapūjā,शिवमानसपूजा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B8%E0%A4%AA%E0%A5%82%E0%A4%9C%E0%A4%BE,
śivaṣaḍākṣarastotram,शिवषडाक्षरस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%B7%E0%A4%A1%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śryāñjaneyasahasranāmastotram,श्री आञ्जनेय सहस्रनामस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%86%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%A8%E0%A5%87%E0%A4%AF_%E0%A4%B8%E0%A4%B9%E0%A4%B8%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śryādimātāśubhanāśinīstavanam,श्री आदिमाता अशुभनाशिनी स्तवनम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A4%BE_%E0%A4%85%E0%A4%B6%E0%A5%81%E0%A4%AD%E0%A4%A8%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%A8%E0%A5%80_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%A8%E0%A4%AE%E0%A5%8D,
śryādimātāśubhaṃkarāstavanam,श्री आदिमाता शुभंकरा स्तवनम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A4%BE_%E0%A4%B6%E0%A5%81%E0%A4%AD%E0%A4%82%E0%A4%95%E0%A4%B0%E0%A4%BE_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%B5%E0%A4%A8%E0%A4%AE%E0%A5%8D,
śrīgaṇeśastuti,श्री गणेश स्तुति - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF,
śrīdurgāsaptaśatīsāra,श्री दुर्गासप्तशती सार - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%B8%E0%A4%AA%E0%A5%8D%E0%A4%A4%E0%A4%B6%E0%A4%A4%E0%A5%80_%E0%A4%B8%E0%A4%BE%E0%A4%B0,
śrīviṣṇupurāṇameṃkathitendradvārākṛtaśrīlakṣmīstuti,श्री विष्णु पुराण में कथित इन्द्र द्वारा कृत श्री लक्ष्मी स्तुति - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81_%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%95%E0%A4%A5%E0%A4%BF%E0%A4%A4_%E0%A4%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0_%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%BE_%E0%A4%95%E0%A5%83%E0%A4%A4_%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%A4%E0%A4%BF,
śrīsubrahmaṇyasahasranāmastotram,श्री सुब्रह्मण्य भुजङ्गम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%B8%E0%A5%81%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%A3%E0%A5%8D%E0%A4%AF_%E0%A4%AD%E0%A5%81%E0%A4%9C%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%AE%E0%A5%8D,
śrīsubrahmaṇyastotram,श्री सुब्रह्मण्य स्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%B8%E0%A5%81%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%A3%E0%A5%8D%E0%A4%AF_%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śrīsubrahmaṇyapañcaratnam,श्री सुब्रह्मण्यपञ्चरत्नम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%B8%E0%A5%81%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A5%8D%E0%A4%AE%E0%A4%A3%E0%A5%8D%E0%A4%AF%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9A%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%E0%A4%AE%E0%A5%8D,
śrīsūktam,श्री सूक्तम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80_%E0%A4%B8%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AE%E0%A5%8D,
śryaṅgārakāṣṭottaraśatanāmastotram,श्रीअङ्गारकाष्टोत्तरशतनामस्तोत्रम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%85%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%B6%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8D,
śrīkamalajadayitāṣṭakam,श्रीकमलजदयिताष्टकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A4%AE%E0%A4%B2%E0%A4%9C%E0%A4%A6%E0%A4%AF%E0%A4%BF%E0%A4%A4%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%95%E0%A4%AE%E0%A5%8D,
śrīkamalākavacam,श्रीकमलाकवचम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A4%AE%E0%A4%B2%E0%A4%BE%E0%A4%95%E0%A4%B5%E0%A4%9A%E0%A4%AE%E0%A5%8D,
